asset_id,swf_character_id,library_symbol,type,source_file,source_frame,exported_file,sha256,format,dimensions_or_bounds,font_glyphs,transformation,confidence,license_or_provenance,notes
swf-definition-00056,41,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,fbb87341bcb04327605ed4d9a0e834af200323729cf0ca850ed90aaf96e3c2eb,DefineShape2,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=56; payloadBytes=191; exactTagIdentitySha256=54fdc95df889850cb13f8926ae1a6aaaf3b942af1c09d87b882778aa13b6397a; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00057,42,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,c2503399f64f15c770b046bdafcc6734f8d5a4bbb2de9769393ed85955710c9a,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=57; payloadBytes=3152; exactTagIdentitySha256=4e2a191318101d4d2474993724c77ff1554272537d9cc123263af63ee32bc415; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00058,43,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,aa26db285d0669bedff509a4063d1eb66a6ac3884f7a39f3e132d229a472359d,DefineShape2,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=58; payloadBytes=141; exactTagIdentitySha256=01c798ccee58f9ac8841251021b9322214ed196e66fd466b1a8ab59bed6ac84a; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00059,44,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,01ca5f59a0e5d09d84a7700e0f6cefce59b58650ac9a4d4354f7c71fbbb8aa09,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=59; payloadBytes=3213; exactTagIdentitySha256=e5e4fa934ce4b08a9afa6cbd5b54d3a0adea201c849bfeb04e6bb20e5d2bf6fc; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00060,45,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,feff9f3600e7c9cd2e7bef35519180cbc679a2b418f83a04f79e42ed0ae9f066,DefineShape2,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=60; payloadBytes=126; exactTagIdentitySha256=9d22319f8218082cf21d24c0c49d1d849f1536c6ce9f4d393d9d66a8490f3c94; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00061,46,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,db2911647d4aaff5c76a4297db1028d17e980378496e4d4c42520d1c08d3719f,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=61; payloadBytes=3215; exactTagIdentitySha256=f31ea00413c7b1b2af9e7f9d2af57b04ee7ea207c880b4ddc42491626a1c253a; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00062,47,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,8b1ef84f81a4effb9a6749e3585105c8e41389440ba9df2e65746939cd95862d,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=62; payloadBytes=2701; exactTagIdentitySha256=96928e11b5e101b3c7ebab4355e83f1642578ea318fd89ab1fc3302f0e54ba54; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00063,48,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,4525b35856962312124dbdddad8a5c7d36172acef0f49a3b527752cd5adcc20f,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=63; payloadBytes=474; exactTagIdentitySha256=6fd3e1f585ea0b4da47a2fa53d818b9c15523d0a4bc925c90930268e1bf59bbe; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00064,49,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,03a9edbd184bd9460b342ffd8586d2ae82a7b537275d18e745bcb48c12d17dc5,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=64; payloadBytes=1701; exactTagIdentitySha256=0cf3d8c4bfa68cabf8c5dea0bdbe3d2bd5fb105a1a7becc7cb9740647d2747f0; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00065,50,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,95403f9307847403e8d4c322d889a64f15c403546e7d314c79b4ca878e697c5e,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=65; payloadBytes=896; exactTagIdentitySha256=2212848864a1f38f9824637ae9e1921214a8b8da390159ac4ed2650afda913e6; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00066,51,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,321f1835bde105ec85a4312085a629ee0248c033aaba919a0689a4819d39c2dd,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=66; payloadBytes=1697; exactTagIdentitySha256=59ba4b68bcaa9ae6e87ef263d05732447f3025be258ef0b2b6c21a0e214f52a1; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00067,52,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,ca6c0f322a4fd828fce584993a2fa9d2a658dd23f65cf177318713fdab9d1c90,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=67; payloadBytes=908; exactTagIdentitySha256=000bae3d67a705a2fbada8814f4328244c93f200c6413ad752f47fc8f7fed70a; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00068,53,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,3edd8c0471843e9b3598329c3f999ed324d04c6327f9a045e98220554aa24de3,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=68; payloadBytes=2171; exactTagIdentitySha256=0583c5ed1267128014da5d6481089c1facdaa755526049caca9fb473903aa044; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00069,54,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,893644cc3e0fa4b0ead2fa0509f52c980b052c10c2107770d9e36da887d01197,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=69; payloadBytes=477; exactTagIdentitySha256=153853816031ada590742de6505381099b23c190742f7aa58f6ae01bdcc3785e; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00070,55,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,3fdbee23f4cec176742f29e1da3e24b7016338aaf8ca34db75540c0f67e7c045,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=70; payloadBytes=2234; exactTagIdentitySha256=e7d4c17b726a4170c27ba796d1c334f18329021b2463c0db8e084f0080eb47b9; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00071,56,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,ebcba4581982eb6465b5a08bc8e8a015de9f0561b715aca5efe7ec9f3d492add,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=71; payloadBytes=446; exactTagIdentitySha256=b98cf45f34f3cc821e7edd310e5a538782328ee5611a1034b7ada605bd7dbb35; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00072,57,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,3577818ae6a5a51fcdbf4d8d5f77ff5ee4410f5940ba191aac23172c8901970c,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=72; payloadBytes=2685; exactTagIdentitySha256=5c700fb4f82cab35beb5158292078436e15924db52086f7a8cec85e69ed965e5; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00073,58,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,d457c3608fa394c5bbc0c792e43bd243ac37c8a1f70efbd4ffb6a177e25ce5d4,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=73; payloadBytes=3212; exactTagIdentitySha256=bca8d440075c718113feca54ea90cfa4e2ce6c87ab51fd7ceeec6f9c31519861; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00074,59,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,c9c030c1303e61ddd010df1528419ce9a40bdf0df2761c82d4987265be8a94b9,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=74; payloadBytes=3202; exactTagIdentitySha256=7971caf326e28849d2c7228de9cdb01e305806309411e20aecdd1147035bd257; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00075,60,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,dc24f35542f4a583e1fb854f5418e1e3ed633478924585b60528fb8908e97d70,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=75; payloadBytes=2708; exactTagIdentitySha256=cf316eace90080e3c7062fd278d533738fb95627c16b2275568f6e6da7fcb2d5; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00076,61,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,9b159f56e252df520411d2929a37cc5dcc081c04b727b308739247e35eae6850,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=76; payloadBytes=474; exactTagIdentitySha256=1dcca8b473abdbbf529ad378ae5ad78d46505cdd9154f7c6e36fe69a94196c36; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00077,62,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,27129ae3a9ae40ef93b2513e22c7b145dfdb840f092d17ab8cba09b31fd4de61,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=77; payloadBytes=125; exactTagIdentitySha256=5ce6e54e9c17172694056bdac00c53a4ecd94002c4739ca0c15c1cfed5324756; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00078,63,,morph,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,851100aff12f64dc26086d592b25c0b19003ac4a71091f38795869c042446a3e,DefineMorphShape,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=78; payloadBytes=76; exactTagIdentitySha256=8b96a446928fb1c9fe7314520882c8a4c7649267c8c25ff2da3a352ba5bd8233; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00079,64,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,62b78b0ed6744bdff8b8cb1aac061970c1ecc5161055d9cc120523d33e5b0e65,DefineShape,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=79; payloadBytes=33; exactTagIdentitySha256=cd4afbb45445426f543647c5cce7696f6521cc69d39cfbeaed2c59f154667ec8; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00080,65,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,ea973e47d96cfbc7f3750e37b858861407465826b44a432e0496e46642bdf6b3,DefineText,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=80; payloadBytes=228; exactTagIdentitySha256=18fac56983ce926fc07e2a505de5b4a2f9b740ac6e7ff703f81c6f1481ce1a93; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00081,66,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,5c4b89d13d6ff8575e964cd3ac7f9a94b41ce3bee0f11c3f623addbf076519f9,DefineShape,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=81; payloadBytes=31; exactTagIdentitySha256=b64352b8704be676d75801ebef31b57870bdd9c8d197f648ba70b0fe6e2b4563; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00082,67,,button,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,4930f7132f96724159b780a249ac62552aac6e7ed18ab59f4f74c932a7e214f2,DefineButton2,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=82; payloadBytes=173; exactTagIdentitySha256=4501ac69d41e66ce90f11f9e823df35a57a16cc5113d4004967905878d0c5eaa; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00083,68,,button,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,7717bf4354b6091bba3300c0702b42bd04c1dfd0d8023875a15b8d45cd570cf4,DefineButton2,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=83; payloadBytes=169; exactTagIdentitySha256=bb9ba550e4d82562ddb5a48322d93efddc8cd610567ba57731f5f1deba5eae74; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00084,69,,morph,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,a82b369c24216efad19407a16034edace50e85c55b7565fd3be8f925e844246e,DefineMorphShape,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=84; payloadBytes=80; exactTagIdentitySha256=6da267903441afb366f6a6ad332d1a3ba3bb9544ce7346230d84baf560baa184; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00085,70,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,5dc9f79cb7e36d698207504715e7453ada395e5f58fef9270a12c862717d0bba,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=85; payloadBytes=36; exactTagIdentitySha256=8ad9c81d17d2b316195fcd3c534f2679f0b243009275516931f03901a98e1d73; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00086,71,,morph,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,f368408e423a7b71b4b4136d661094eec61bbb8e43188991c57fb597990c6aec,DefineMorphShape,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=86; payloadBytes=108; exactTagIdentitySha256=e04a4c9203af9b47342e0a973be5e2313e0d23e8740c3ee2547638f16d947897; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00087,72,,morph,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,dcc4ed7551d5820801c160fb7ca91f56ebffbdbf606ba2a7953005952be4bf8b,DefineMorphShape,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=87; payloadBytes=109; exactTagIdentitySha256=611ae2aab3682e6e0a532775f0a45922be615125b211c44e06be98fccfa41e4c; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00088,73,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,311586772392f1d1820e1a50e4c419b052347d8f07c1b9c66cddc9d45aede9a3,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=88; payloadBytes=51; exactTagIdentitySha256=a81a184b39edb69f6ef0d76b91863b467756c7115604f5f98e1a4552065de400; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00089,74,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,5dfcbee1dc552af94f844949c10f0a106998900b239e2cc8571283f7d41814b8,DefineShape2,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=89; payloadBytes=849; exactTagIdentitySha256=0332a558901899eefd8a80337b76f9bdef44baeca6751f6da1a5156e65dff95a; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00090,75,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,34f0abbeaadd4128808d9f71e64c1ccecd6b71f1a579daa683ffb00705b686f4,DefineText,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=90; payloadBytes=27; exactTagIdentitySha256=5fd2f2f689aecc390a9c51f424c483318baa73ba58dfafbb3e2f2bea4dd66ef5; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00091,76,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,060befc7f2de94527a59351b80cc79b524c7513bad846180c2425f762df87568,DefineText,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=91; payloadBytes=26; exactTagIdentitySha256=b455f259e100b58d588eb48f2d65e46bb80b7134df87ba21811e43915dce958a; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00092,77,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,63fdf1c60f6d917c14f5b25ab3da96ffad34f7a65d08862fbc4d0e567afb0574,DefineText,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=92; payloadBytes=26; exactTagIdentitySha256=8d434d94767e893b60d3a05f05843ceb7de0c4ac7f1da645844ddb4fe056a625; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00093,78,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,69f44ee0f1af72d2026404fa70233885c7d0aa049161379a2451700466afad31,DefineText,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=93; payloadBytes=26; exactTagIdentitySha256=fd4a18b40324c33d0effa7f62d19e87bb1179ad13b31feb388b0d7c33ba5d445; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00094,79,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,99751fff41ad661f9c4ad098866d71ebb5d2b290c9e4d7c91f4b0d47ccdcecbd,DefineText,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=94; payloadBytes=26; exactTagIdentitySha256=179880b9166913787ce8c9a5a4af94e185751217520e12e05b7dd755996ebe3a; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00095,80,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,149b64f3acd63e09e6bfa194da3755d8affabb0491497bb02ee60a2973d6a132,DefineText,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=95; payloadBytes=25; exactTagIdentitySha256=2308cc47c19adf4a9c426952ef0e9a3a04b2e40ae830217be24e5e525ad66e13; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00096,81,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,e50b2f228acf78f1ac4bf30c93e5ee491e4f36f4c6dfb2038a9c19bcd5233790,DefineText,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=96; payloadBytes=29; exactTagIdentitySha256=9f8e045465f86f6f71e7b8f56aecb2ac2470d52acfb48af65f48fefbeafd3250; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00097,82,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,41ad39dd2b5bd5cf5bc3423558810360f9bce81fa891a5ce10298cc083b739ba,DefineText,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=97; payloadBytes=27; exactTagIdentitySha256=3ed9ffcf55c74de84619a9652535ce1dedc83b7ece9403395ba8e847f248b0d2; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00098,83,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,f5b92da54fbf7a5c74fdb3b1dba0d5e911b2dece301c93cbc9f102003525d39e,DefineText,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=98; payloadBytes=27; exactTagIdentitySha256=f4634be7fb3d37e5479401c5531cf4ccd070fa38bc2f8c5a73889acbbfd3a9e1; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00099,84,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,75ec5e20157f434210559b1a5fcb47e77244648a6b6e080280428404bccb338d,DefineText,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=99; payloadBytes=27; exactTagIdentitySha256=08edd780c97d91bf51d42f4df58c529a505ebbd24168fa0fbc76702d30fbb3f1; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00100,85,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,4177b6d322c1636f47d0b18c526a149f79ca89a10996142fe5f1a75f8cd84511,DefineText,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=100; payloadBytes=27; exactTagIdentitySha256=1e036f2ecd6b10fcb730288100db97460ca4a9da4878942f51ea8943baaa1ef3; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00101,86,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,ca2aac3968cfc4c0cfe07f192295d40f627ad14d68170c5851eab985e2e3c920,DefineShape,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=101; payloadBytes=28; exactTagIdentitySha256=b57734746472c82184cf14fae57184bc3c0c49765265383dd948b3951970695e; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00102,87,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,b06ad245fa20cf8d811365e3a65adeb819100676cb20bd06ec84f6b9c342a1fc,DefineText,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=102; payloadBytes=26; exactTagIdentitySha256=d010289f31bccb05bd52db649af279c3aa3e6399b5f5cd03c8aa2b0804306fa8; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00103,88,,bitmap,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,fc936b59392ccdc0b59bf45dabb2e4af679409b4d3d486bc15032e0e303e0b15,DefineBitsJPEG3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=103; payloadBytes=667520; exactTagIdentitySha256=eab38f6f7081a471acda9964b562a6383da1ac9bc1a7aa2a0f32999fcfba7ead; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00104,89,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,5a7dd986063e4ca39b9afd9b27449fa2fa049420851e78b317040c09179d0789,DefineShape,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=104; payloadBytes=56; exactTagIdentitySha256=d72a2dc0b694a207f5dc6325da1caed4300c14393b3d8608c6215fd53eb16427; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00105,90,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,888ccb43ba47a018a5e181776d5531dc21e826281243aa6b86fde75178d13a06,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=105; payloadBytes=3932; exactTagIdentitySha256=673adf4b77a1647cdf35f81bb63c5d5720ef6d9c39d87301f737d323dd28d489; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
