cue_id,language,source_file,sha256,start_frame,start_frame_domain_id,start_semantics,duration_ms,format,channels,sample_rate_hz,source_character_id,notes
catalog-audio-01,es,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/SA/L4RW02.mp3,b5e7f4cc6d36842db58edc63d96681c8eab31ccd3e109384b8194368809157de,,,host-user-activated,17424,mp3,1,48000,,ffprobe version 8.1.2 Copyright (c) 2007-2026 the FFmpeg developers; codec=mp3; stream_bitrate_bps=112000; container_bitrate_bps=112000; language=es from legacy host directory semantics (The legacy host maps language code SP and Spanish page audio to the SA directory.); start_semantics=host-user-activated; no child-timeline start_frame is asserted; spoken content and synchronization require authoritative listening.
embedded-define-sound-0212,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/RW/L4RW02.swf,eaea3b8e3efe6ec9e095bb09980476577686d09c94b29439dfb07015c7abb81c,,,interaction-state,10408,swf-mp3,1,11025,212,DefineSound asset; 114750 samples; start_semantics=interaction-state from StartSound is nested or has multiple reachable placements; language/content and runtime trigger require listening/host traversal.
embedded-stream-0004,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/RW/L4RW02.swf,eaea3b8e3efe6ec9e095bb09980476577686d09c94b29439dfb07015c7abb81c,,,interaction-state,33306,swf-mp3-stream,1,22050,341,"SoundStream in sprite:341, local head frame 1, first block frame 20, 400 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
