asset_id,swf_character_id,library_symbol,type,source_file,source_frame,exported_file,sha256,format,dimensions_or_bounds,font_glyphs,transformation,confidence,license_or_provenance,notes
swf-definition-00010,1,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/FQ/L4FQ02.swf,,,56a08e5b5804021d81c4eed58e5b3fc9de51f057033be04b6ddb6c772b1d98bf,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=10; payloadBytes=1267; rawTagPayloadSha256=56a08e5b5804021d81c4eed58e5b3fc9de51f057033be04b6ddb6c772b1d98bf; exactTagIdentitySha256=b03926ecbd21bd70e5f463bd2bc3d59bbb63996ba208aea824b9159725a4f561; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00012,2,Bauhaus Md BT,font,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/FQ/L4FQ02.swf,,,3b2bf29ebb7d91a62cc78648122e183a1c0c3e4db7755b5b4c301086dd462d19,DefineFont2,,115,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=12; payloadBytes=8558; rawTagPayloadSha256=3b2bf29ebb7d91a62cc78648122e183a1c0c3e4db7755b5b4c301086dd462d19; exactTagIdentitySha256=683959d625fa6a7ded6e56a9a62c5b268ea1e253823cd26f2f30a68fd866dd82; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00013,3,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/FQ/L4FQ02.swf,,,f3f64590b41430e785f7df4ae4b14beadf397c4d09d153d934cddc72f51a5bfe,DefineText,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=13; payloadBytes=103; rawTagPayloadSha256=f3f64590b41430e785f7df4ae4b14beadf397c4d09d153d934cddc72f51a5bfe; exactTagIdentitySha256=07ee2af51e410925a6bff9af66d248597332b1b62c83900f9f76cfca56a5f541; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00015,4,Verdana,font,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/FQ/L4FQ02.swf,,,6417e62a26a269f1544097745f2b8aa38542369a9dd4845e826b0bee67a146f9,DefineFont2,,0,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=15; payloadBytes=17; rawTagPayloadSha256=6417e62a26a269f1544097745f2b8aa38542369a9dd4845e826b0bee67a146f9; exactTagIdentitySha256=ae34f08187575c0910644ae77ec92482d3ac600757770c7486badf12f00b353c; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00016,5,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/FQ/L4FQ02.swf,,,6f30193d4cc0e93ede8234a1a5b74caf2ab62fd81d034a8c96c549aae51772f6,DefineEditText,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=16; payloadBytes=30; rawTagPayloadSha256=6f30193d4cc0e93ede8234a1a5b74caf2ab62fd81d034a8c96c549aae51772f6; exactTagIdentitySha256=624bd2c088037ff6bf249f639a969737f1ff429888ed67740c4f2b14ab3a453a; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00017,6,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/FQ/L4FQ02.swf,,,f10183bfa53a8e59723fec0147680d52f0dc1e3dc94e2c676275a0bef05951a0,DefineShape3,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=17; payloadBytes=398; rawTagPayloadSha256=f10183bfa53a8e59723fec0147680d52f0dc1e3dc94e2c676275a0bef05951a0; exactTagIdentitySha256=da8ae7ece9b499dec324edb3f6705062ca94494bfee52872cc33f93b5cad8144; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00018,7,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/FQ/L4FQ02.swf,,,31b822c68778383fb82968f3b7d3713ffb9ccfb1295707f3de65266af6f9b861,DefineShape3,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=18; payloadBytes=93; rawTagPayloadSha256=31b822c68778383fb82968f3b7d3713ffb9ccfb1295707f3de65266af6f9b861; exactTagIdentitySha256=c1a14360a9714865c9054e24afb05ba56422389c88b37c9793c53606a391442b; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00019,8,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/FQ/L4FQ02.swf,,,8e6ada5e6688456f48808b43eed055d624ade2f422f0b0f158dfbed85f3ca93c,DefineShape3,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=19; payloadBytes=82; rawTagPayloadSha256=8e6ada5e6688456f48808b43eed055d624ade2f422f0b0f158dfbed85f3ca93c; exactTagIdentitySha256=ef448ecc0c477739f42622513e66a4e6193c6b333fff07fb80cf02bf144fd056; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00020,9,Arial,font,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/FQ/L4FQ02.swf,,,1c409a226d95d64c358d5e59790d5a56c8c99528482353e13a16767933ed7ce5,DefineFont2,,7,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=20; payloadBytes=561; rawTagPayloadSha256=1c409a226d95d64c358d5e59790d5a56c8c99528482353e13a16767933ed7ce5; exactTagIdentitySha256=718a9d0b6610646ec841699b821d3db32166acfdd07b2924034ff2804babf6b9; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00021,10,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/FQ/L4FQ02.swf,,,dc3899ddee90555e7f27ad96399229d141c355bc9d5b4d2af6fdbe04633dc164,DefineText,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=21; payloadBytes=40; rawTagPayloadSha256=dc3899ddee90555e7f27ad96399229d141c355bc9d5b4d2af6fdbe04633dc164; exactTagIdentitySha256=ca536a7016311ebdc60465a58b5e33c8071e73e5665efec503fee6a9d095d134; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00022,11,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/FQ/L4FQ02.swf,,,c3b7bb748328c187379da8653d5b2c55fbb38fc88298cf6440f6a630bd940a22,DefineShape3,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=22; payloadBytes=93; rawTagPayloadSha256=c3b7bb748328c187379da8653d5b2c55fbb38fc88298cf6440f6a630bd940a22; exactTagIdentitySha256=7489ad90f38cda91225d454e33fd5d85ec43199277d0779346060b57597fe396; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
