asset_id,swf_character_id,library_symbol,type,source_file,source_frame,exported_file,sha256,format,dimensions_or_bounds,font_glyphs,transformation,confidence,license_or_provenance,notes
swf-definition-00011,1,Arial Baltic,font,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TS/L3TS06.swf,,,050fe1835f45efd4dae6f1fc9d1d2bd7cf7c4b85c4e231fb4b8def03461f479c,DefineFont2,,17,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=11; payloadBytes=1309; exactTagIdentitySha256=ded6f068f37b478fd3666c5b47aae6080c46df35a116b0f9a7545995b262243a; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00012,2,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TS/L3TS06.swf,,,3647314ea7931d06894bfe6076a0e6222dce94a222ac0858cae5fcfdd440ef63,DefineText,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=12; payloadBytes=88; exactTagIdentitySha256=d5b56efca3b1568bda048ba0be7b44e76cb40689f29357790d626fc574009349; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00013,3,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TS/L3TS06.swf,,,45920701894ce973eb5bd6145b322d0f17a14172f284ee0de84dcb322e64511a,DefineSprite,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=13; payloadBytes=20; exactTagIdentitySha256=5fb00a833eab7816c2cf95551ac7b41defef4dc8f365aacf9da6511955ede1ad; declaredFrameCount=1; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00018,4,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TS/L3TS06.swf,,,ece414c1edc416e44601fd4d0b10bdf5c0e0159e39aaa4322fa6bde3b29e3d39,DefineShape,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=18; payloadBytes=1287; exactTagIdentitySha256=d8619b50ace50dd6b4be0396a3648b4a74047a2baa764c74d6bb54bd0978a943; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00019,5,Bauhaus Md BT,font,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TS/L3TS06.swf,,,fc142c87560ae21722d7e968963120b9f92bc4c2f80117d79bf985791c5056f2,DefineFont2,,33,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=19; payloadBytes=2558; exactTagIdentitySha256=5333ddef9aa18355735d993f60a35de19a6c64080bda97a1981f3cffdfb36ce8; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00020,6,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TS/L3TS06.swf,,,7fd7ab791396d57a4dced103305397b741309864ad63f4f0e63961c0a0d13893,DefineText,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=20; payloadBytes=121; exactTagIdentitySha256=ae5b806a7cb9ed4687e147100cd446265ffb4f09870c9822dbec688b64dcb84d; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00021,7,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TS/L3TS06.swf,,,09fb683f9e12c3cc462fc239802074b67d6f8e6f75bcc3f5113131caf1a9123f,DefineText,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=21; payloadBytes=134; exactTagIdentitySha256=e80524b131865da933e7d880b4f4a0b20af979d73d0d3645ca11e07b2dd896ca; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00022,8,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TS/L3TS06.swf,,,24b388af032fa9a31386d1d8d7bc494e7d26c58a68e5a74b8bf10a663f16cf03,DefineText,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=22; payloadBytes=103; exactTagIdentitySha256=f1460b64f22f40f2bbd60b7785731c01aec7e70a0a8034ed9981ad10d81b94c4; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00023,9,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TS/L3TS06.swf,,,84d4ccad86c1f066fdf9f50832c54681607ca1ab8e53775bc03fe7d3711716c4,DefineText,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=23; payloadBytes=104; exactTagIdentitySha256=4b4eb5dfb0e45f1b3a4acc94e325951fe6bc2250a5dba767e31f3eaad17e390e; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00024,10,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TS/L3TS06.swf,,,39620f8744d1dc691ab52f469813659090333a2be92870810eed36d7d0e808a9,DefineShape2,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=24; payloadBytes=2550; exactTagIdentitySha256=e011c122fbc0ff9f217cea7a093c73d603e83ca1575ff4fa491afc18dc05ed21; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
