asset_id,swf_character_id,library_symbol,type,source_file,source_frame,exported_file,sha256,format,dimensions_or_bounds,font_glyphs,transformation,confidence,license_or_provenance,notes
swf-definition-00011,1,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN12.swf,,,23f2c3e297e664204aab90c644267a102d915c825b1ebfe9a457da539ddacbd5,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=11; payloadBytes=2292; rawTagPayloadSha256=23f2c3e297e664204aab90c644267a102d915c825b1ebfe9a457da539ddacbd5; exactTagIdentitySha256=dad3bf0a78aacbd6832cb7338a198ffeee02a245ab093141830ad559d5a065e8; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00013,2,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN12.swf,,,381a8db7503af0955c691c1002580c1d957a5bf107ac9c5fbea664031df986c9,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=13; payloadBytes=33; rawTagPayloadSha256=381a8db7503af0955c691c1002580c1d957a5bf107ac9c5fbea664031df986c9; exactTagIdentitySha256=be3eb1ff4b92d362af6a692d31fec48699db3bb4824ed35d3786b634f53a5733; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00014,3,Bauhaus Md BT,font,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN12.swf,,,4c67d82fd93d65d99fecb0a882bb80fa45719bb2d1d48c628f9e46763950266c,DefineFont2,,47,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=14; payloadBytes=3314; rawTagPayloadSha256=4c67d82fd93d65d99fecb0a882bb80fa45719bb2d1d48c628f9e46763950266c; exactTagIdentitySha256=597719ff01ad258bc1454aebe9d09762abcf9270b984743c47e9ed1de1ea729e; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00015,4,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN12.swf,,,ad9835e39e54696203ee19f0070933ca085efa415bba06acef00daa9676128ce,DefineText,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=15; payloadBytes=51; rawTagPayloadSha256=ad9835e39e54696203ee19f0070933ca085efa415bba06acef00daa9676128ce; exactTagIdentitySha256=01f0cb12bd9be5d3cf04c1d8092e6221d33e03e291b47bbf74ecf4ad946de2c0; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00016,5,Bauhaus Md BT,font,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN12.swf,,,4766c74f0dd95ac09a22f11432ac9289d02269640affd7f91fe6e4b592fbadcc,DefineFont2,,4,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=16; payloadBytes=399; rawTagPayloadSha256=4766c74f0dd95ac09a22f11432ac9289d02269640affd7f91fe6e4b592fbadcc; exactTagIdentitySha256=6223fc0615d9d923e35a9f0673614bc074a8eab89ac95d86bc8bde0d6a652f2e; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00017,6,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN12.swf,,,0945efb21cf787ebeabfb103ceb9fef2e3de544bf4fbbe1f8ceb1f569a2cc636,DefineText,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=17; payloadBytes=376; rawTagPayloadSha256=0945efb21cf787ebeabfb103ceb9fef2e3de544bf4fbbe1f8ceb1f569a2cc636; exactTagIdentitySha256=cd0b3f97588f71274a13dc1247f9db4b99f4ed5145e60b37dc6cc5ebea88d55f; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00018,7,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN12.swf,,,888f205446113b7f1fdbf3629df6c9ba2ee098bab6b32056fc24d16bd6aed4b7,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=18; payloadBytes=31; rawTagPayloadSha256=888f205446113b7f1fdbf3629df6c9ba2ee098bab6b32056fc24d16bd6aed4b7; exactTagIdentitySha256=df47aad14f3ef0117343586001c8d0beb387f0e9b6650389a31aab6cd88592c0; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00019,8,,button,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN12.swf,,,1d83197c8dc4393059daa47d25ec64c9f232d97fff454b6bf4c8dcd3c299c8e7,DefineButton2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=19; payloadBytes=166; rawTagPayloadSha256=1d83197c8dc4393059daa47d25ec64c9f232d97fff454b6bf4c8dcd3c299c8e7; exactTagIdentitySha256=e84ff72463bf12032c7fe39a7c2d2393007a717ed420d4833a80ca79d7b3567a; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00020,9,,button,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN12.swf,,,ddd4751bbacf6e6f81409321fc80f79f0dbb27cf9464886b6520b855eb4364e0,DefineButton2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=20; payloadBytes=165; rawTagPayloadSha256=ddd4751bbacf6e6f81409321fc80f79f0dbb27cf9464886b6520b855eb4364e0; exactTagIdentitySha256=896ad5c88afec37f2126ce1df9f18eac01f02934f514a7c47adc09a608bfae72; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00021,10,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN12.swf,,,718b3ab4c343efa31d97d535eda4945e9f7fc3c3d899eced59b0ac13cbd0538d,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=21; payloadBytes=138; rawTagPayloadSha256=718b3ab4c343efa31d97d535eda4945e9f7fc3c3d899eced59b0ac13cbd0538d; exactTagIdentitySha256=8d2812b2d3fa72dc68b845f8c644aeec7914c15cdc4b65146196712c6a84f18d; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
