asset_id,swf_character_id,library_symbol,type,source_file,source_frame,exported_file,sha256,format,dimensions_or_bounds,font_glyphs,transformation,confidence,license_or_provenance,notes
swf-definition-00003,1,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN08.swf,,,8c0efa2b3a0c18dc0a282237e4ef6bb9fb2d22fa2cc38aaddf6003fce9f08b41,DefineShape2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=3; payloadBytes=170; rawTagPayloadSha256=8c0efa2b3a0c18dc0a282237e4ef6bb9fb2d22fa2cc38aaddf6003fce9f08b41; exactTagIdentitySha256=2346e97604b854909529cf96d082f4416db16a54f3b30e9c4a6c8a4c9a552de8; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00004,2,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN08.swf,,,83e92ccb6979d665e3a5686e523e18847c6c8ca6d4c2a9345199e0d0825177ca,DefineShape3,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=4; payloadBytes=97; rawTagPayloadSha256=83e92ccb6979d665e3a5686e523e18847c6c8ca6d4c2a9345199e0d0825177ca; exactTagIdentitySha256=0f6aaab1017272e0ccfb4634fc98f80e9318ea4e72a42555948b06ce9c77f617; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00005,3,Bauhaus Md BT,font,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN08.swf,,,90af311dce000e99a19974eecf14451d3450d74a0bb49fa9e049f88d944edf10,DefineFont2,,51,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=5; payloadBytes=3760; rawTagPayloadSha256=90af311dce000e99a19974eecf14451d3450d74a0bb49fa9e049f88d944edf10; exactTagIdentitySha256=cdb3187e9f3371eaffd6d70622d04b7b1a5ab820c91013930b68408040fb6680; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00006,4,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN08.swf,,,643e4d54a1855f1c6d407e321cf1326ff5226a0d811321b1eba113facba74c74,DefineText,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=6; payloadBytes=53; rawTagPayloadSha256=643e4d54a1855f1c6d407e321cf1326ff5226a0d811321b1eba113facba74c74; exactTagIdentitySha256=0442f345b284770855fe8f23e6203fada4f7521b62efd261f3c433d4f56d825f; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00007,5,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN08.swf,,,3152a0a9cfb709994e03b46283989283abc5ffe4dd5bd094c27fb2a5b75f4cdc,DefineText,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=7; payloadBytes=53; rawTagPayloadSha256=3152a0a9cfb709994e03b46283989283abc5ffe4dd5bd094c27fb2a5b75f4cdc; exactTagIdentitySha256=f907bb23d2e8472edcd11602a04c9a639b0ea1b2435c5e94688027082ad5df20; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00008,6,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN08.swf,,,9fc3e7de03b7c2617832f45c4cdb070597b7ddfa93e377f06198a26062521d15,DefineShape3,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=8; payloadBytes=96; rawTagPayloadSha256=9fc3e7de03b7c2617832f45c4cdb070597b7ddfa93e377f06198a26062521d15; exactTagIdentitySha256=8e6bf1f4c74573ebc72f81a3c3e6b4099a49d5f8a7b969b7e8421280a5b1242c; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00009,7,,button,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN08.swf,,,fbe822a1f061ec87b2cf7d8ac3d97e81d2c0e7b72f59ee48fcd7e2011bc50097,DefineButton2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=9; payloadBytes=47; rawTagPayloadSha256=fbe822a1f061ec87b2cf7d8ac3d97e81d2c0e7b72f59ee48fcd7e2011bc50097; exactTagIdentitySha256=477ade20d040b98ca98cdc4a08cfa109c6eadb0d3fd2b5da73b69b81a0567d2a; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00011,8,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN08.swf,,,78b8e8dfaede57ca02efb6376e09a237101f8ebc629f5efbcc2240f9e820393b,DefineSprite,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=11; payloadBytes=12; rawTagPayloadSha256=78b8e8dfaede57ca02efb6376e09a237101f8ebc629f5efbcc2240f9e820393b; exactTagIdentitySha256=c4da50fc807eb584c918d37e8516553e16f18a0262fc34daa2927be552f12b7e; declaredFrameCount=3; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00017,9,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN08.swf,,,a10d976c12ed89db053d1de9ba98b59d83d80ae8d3e2005d52453ad538f30c46,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=17; payloadBytes=24; rawTagPayloadSha256=a10d976c12ed89db053d1de9ba98b59d83d80ae8d3e2005d52453ad538f30c46; exactTagIdentitySha256=4e69ea00a1f2be5592bf0b20e8dc0dedbbca4aa3295bc78f93ba1d9b2ab416fd; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00019,10,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN08.swf,,,cad6a37564a92343cc14153dc4cdeb6b9883d43765f5623822815fe57272ee89,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=19; payloadBytes=27; rawTagPayloadSha256=cad6a37564a92343cc14153dc4cdeb6b9883d43765f5623822815fe57272ee89; exactTagIdentitySha256=4b9a57fae2381bb28aa7f532cbe7b12bb4589497e6ae26dc1a8b659cc2bbeebd; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
