asset_id,swf_character_id,library_symbol,type,source_file,source_frame,exported_file,sha256,format,dimensions_or_bounds,font_glyphs,transformation,confidence,license_or_provenance,notes
swf-definition-00011,1,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN02.swf,,,d3718056d05fd3807a27765f2dfe75c6c73ccf67d05fa2ff89f2f8e003d411dc,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=11; payloadBytes=1130; rawTagPayloadSha256=d3718056d05fd3807a27765f2dfe75c6c73ccf67d05fa2ff89f2f8e003d411dc; exactTagIdentitySha256=ec7a189c5fd5e52496d9e3f99e01afc7feff8f0c06d8a2eab7cd7e930a1056d0; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00013,2,,morph,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN02.swf,,,99d3f48ab8ebff170fcdf32f63663a601aaa9bbce88073b5738b86c0cffeebe4,DefineMorphShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=13; payloadBytes=79; rawTagPayloadSha256=99d3f48ab8ebff170fcdf32f63663a601aaa9bbce88073b5738b86c0cffeebe4; exactTagIdentitySha256=9cbda26bd910c089142cad4431cdc48336eceb886d4fec7cb41eace4ce2909a3; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00014,3,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN02.swf,,,18007ef766a9727db606da512f212bf741c2aae33bad4f251ffb1d2b7504e0ea,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=14; payloadBytes=54; rawTagPayloadSha256=18007ef766a9727db606da512f212bf741c2aae33bad4f251ffb1d2b7504e0ea; exactTagIdentitySha256=92e154c90be501c1d11038c34b9de49e6d632fffea2743f88ed8add334859ad7; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00015,4,Bauhaus Md BT,font,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN02.swf,,,792b15c2f19ce4c5df2340bbe56a6d31b2da1ee5f287c7eaee4b859fcdfb1942,DefineFont2,,35,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=15; payloadBytes=2660; rawTagPayloadSha256=792b15c2f19ce4c5df2340bbe56a6d31b2da1ee5f287c7eaee4b859fcdfb1942; exactTagIdentitySha256=8fd0a523dacc364c8066e1bc4b996d6fa06996b6e376258c739cdd797ab64387; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00016,5,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN02.swf,,,2cf40006e4c0c19ca0dd2b2ce2a1183d03795c4aa8e6ef33f7dc62087d124c12,DefineText,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=16; payloadBytes=254; rawTagPayloadSha256=2cf40006e4c0c19ca0dd2b2ce2a1183d03795c4aa8e6ef33f7dc62087d124c12; exactTagIdentitySha256=dbdea70fb03be34f99cf08ec39e0737ebb9765b84b1b03a89009dceb58bc374f; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00017,6,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN02.swf,,,82a4e9f6a5e19bb693aa031aa9fe51cc522e0f153d96175d7b228ecfe89a2781,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=17; payloadBytes=31; rawTagPayloadSha256=82a4e9f6a5e19bb693aa031aa9fe51cc522e0f153d96175d7b228ecfe89a2781; exactTagIdentitySha256=0719b333f6d243bbe298fceb8a45b447ca18761d855c7d76d646aecbbd4c54b2; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00018,7,,button,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN02.swf,,,85caa7ab394eda819ad69b9316f64272a7e00836fdf630f6902cf9414a07b17a,DefineButton2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=18; payloadBytes=173; rawTagPayloadSha256=85caa7ab394eda819ad69b9316f64272a7e00836fdf630f6902cf9414a07b17a; exactTagIdentitySha256=68000c7cda6e0336ccc76704e326557ade7149a6a0bf3540fe58db97b5b707ea; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00019,8,,button,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN02.swf,,,284ea57858fc790ecb9eba28f435bacc7dae5654b5d2842fd09b6151031df59d,DefineButton2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=19; payloadBytes=170; rawTagPayloadSha256=284ea57858fc790ecb9eba28f435bacc7dae5654b5d2842fd09b6151031df59d; exactTagIdentitySha256=996bf5a8c88bdb42537addea092c64365fbd6b72889ebac9df4ae542f1314ca1; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00020,9,,button,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN02.swf,,,4aa5debe0cbece469325abaf7910bf849f2d69fd38f74ad36849a123ef1e2b96,DefineButton2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=20; payloadBytes=168; rawTagPayloadSha256=4aa5debe0cbece469325abaf7910bf849f2d69fd38f74ad36849a123ef1e2b96; exactTagIdentitySha256=22168faaca6267c904d1027ac7850ac7aefb56ace7c38121b9bafb893df98777; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00021,10,,button,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN02.swf,,,95f12efeda965447b8945b18b5514f71ab55fee95dc196c597d17967877f7667,DefineButton2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=21; payloadBytes=167; rawTagPayloadSha256=95f12efeda965447b8945b18b5514f71ab55fee95dc196c597d17967877f7667; exactTagIdentitySha256=a731142e933bbfacdc0b4a4e39ebe60b4e49f33413a2a02cef1bf681f0abb2cc; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00022,11,,button,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN02.swf,,,46c8cacf003b48ec27b583d2ad5f95d8215073553e07cbaae0d41d020a0ace77,DefineButton2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=22; payloadBytes=167; rawTagPayloadSha256=46c8cacf003b48ec27b583d2ad5f95d8215073553e07cbaae0d41d020a0ace77; exactTagIdentitySha256=a682a0eac8c829b174c238eef2eed96095f8a121afb609fa397c7121792e7ffd; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
