asset_id,swf_character_id,library_symbol,type,source_file,source_frame,exported_file,sha256,format,dimensions_or_bounds,font_glyphs,transformation,confidence,license_or_provenance,notes
swf-definition-00003,1,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TI/L5TI03.swf,,,8c0efa2b3a0c18dc0a282237e4ef6bb9fb2d22fa2cc38aaddf6003fce9f08b41,DefineShape2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=3; payloadBytes=170; rawTagPayloadSha256=8c0efa2b3a0c18dc0a282237e4ef6bb9fb2d22fa2cc38aaddf6003fce9f08b41; exactTagIdentitySha256=2346e97604b854909529cf96d082f4416db16a54f3b30e9c4a6c8a4c9a552de8; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00004,2,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TI/L5TI03.swf,,,83e92ccb6979d665e3a5686e523e18847c6c8ca6d4c2a9345199e0d0825177ca,DefineShape3,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=4; payloadBytes=97; rawTagPayloadSha256=83e92ccb6979d665e3a5686e523e18847c6c8ca6d4c2a9345199e0d0825177ca; exactTagIdentitySha256=0f6aaab1017272e0ccfb4634fc98f80e9318ea4e72a42555948b06ce9c77f617; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00005,3,Bauhaus Md BT,font,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TI/L5TI03.swf,,,49285a0eabc672e8a7ee396cb6614f765bcad527aab49b516e1c236f93e8e537,DefineFont2,,54,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=5; payloadBytes=3704; rawTagPayloadSha256=49285a0eabc672e8a7ee396cb6614f765bcad527aab49b516e1c236f93e8e537; exactTagIdentitySha256=9cefdc17baeabc2bba0d9fb1206770577fb15b83aae3735960031ce30e0197db; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00006,4,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TI/L5TI03.swf,,,86dc3133fc264ef4e818f904914923d4c8caf4e658ab52f223d4601195636fed,DefineText,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=6; payloadBytes=53; rawTagPayloadSha256=86dc3133fc264ef4e818f904914923d4c8caf4e658ab52f223d4601195636fed; exactTagIdentitySha256=fe4b3610926fc52e3601f4d488b4d329f1eb7635eeac4f42be273e77c8dc28ca; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00007,5,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TI/L5TI03.swf,,,d92c33510edcb68f6a169aa55c88d826bc5d51b84012d11f88dc9f9a575ff609,DefineText,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=7; payloadBytes=53; rawTagPayloadSha256=d92c33510edcb68f6a169aa55c88d826bc5d51b84012d11f88dc9f9a575ff609; exactTagIdentitySha256=cee2e3ca5e005d441cf4427b6d000e72cf05c99d03d7ff523fd3dbdd02f740ad; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00008,6,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TI/L5TI03.swf,,,9fc3e7de03b7c2617832f45c4cdb070597b7ddfa93e377f06198a26062521d15,DefineShape3,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=8; payloadBytes=96; rawTagPayloadSha256=9fc3e7de03b7c2617832f45c4cdb070597b7ddfa93e377f06198a26062521d15; exactTagIdentitySha256=8e6bf1f4c74573ebc72f81a3c3e6b4099a49d5f8a7b969b7e8421280a5b1242c; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00009,7,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TI/L5TI03.swf,,,a16c43d83eecb4cef71c6cfaf078b3da18f184af53fbd599164f1c832744d185,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=9; payloadBytes=34; rawTagPayloadSha256=a16c43d83eecb4cef71c6cfaf078b3da18f184af53fbd599164f1c832744d185; exactTagIdentitySha256=bff3ccca7ea34ece8addb651d5beb9c113c2a4b8042dfcb442d0e4e8c5625901; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00010,8,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TI/L5TI03.swf,,,9b22d50d37d5222007c39487f14f1247058ef4b510fae4579095d52718851382,DefineSprite,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=10; payloadBytes=2040; rawTagPayloadSha256=9b22d50d37d5222007c39487f14f1247058ef4b510fae4579095d52718851382; exactTagIdentitySha256=02f12522eef4233d7d78c58a30d5270a4d3f641ace5e223eed88e5c781f450a6; declaredFrameCount=5; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00025,9,,button,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TI/L5TI03.swf,,,9d9b338cbc22e9e7d462de1433253a84d839d807130eada67abf3d326e9ccf92,DefineButton2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=25; payloadBytes=58; rawTagPayloadSha256=9d9b338cbc22e9e7d462de1433253a84d839d807130eada67abf3d326e9ccf92; exactTagIdentitySha256=f67431549fae5e60f14bf3d52dbe60448115b40231c64da979444f05351dbe76; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00027,10,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TI/L5TI03.swf,,,77c3df8956abcc6fab6184879564cd112cbe23825e29e4fb59fa3ba6a258429a,DefineShape2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=27; payloadBytes=170; rawTagPayloadSha256=77c3df8956abcc6fab6184879564cd112cbe23825e29e4fb59fa3ba6a258429a; exactTagIdentitySha256=410b4929bab97307aeda99d89686ba2df37ebdb8c571fd9ab104e736e66bc631; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00028,11,,button,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TI/L5TI03.swf,,,37f6b6f76b61b6d75568bd4392d938f92c586c79d670af2d4535d024330a35b7,DefineButton2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=28; payloadBytes=47; rawTagPayloadSha256=37f6b6f76b61b6d75568bd4392d938f92c586c79d670af2d4535d024330a35b7; exactTagIdentitySha256=85d06167ae367c8a2839a87e61e0f756171c90a0199bf1f50d23b77c51ccecbd; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00030,12,,button,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TI/L5TI03.swf,,,ff0a7a8b3841215268392e260ba10b5af2758eceb597f5207ed8d9e97fa25315,DefineButton2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=30; payloadBytes=47; rawTagPayloadSha256=ff0a7a8b3841215268392e260ba10b5af2758eceb597f5207ed8d9e97fa25315; exactTagIdentitySha256=b2680485e20a1f6b040f137742950b4f8ab00c9bdd072c8bf7ba9261e34ac7cf; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
